,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
569,"['Dear Christina,', 'Having just been alerted to your review although you visited in November - I would like to Thank You on behalf of the team at Boisdale of Canary Wharf - we are so pleased your experiences have been so flawless, which is what we strive for. At the same time we wish to Congratulate you & your fiancé & ask that you contact me when you next intend to visit: Katie@boisdale.co.uk', 'Best,', 'Katie']","[""We've only had the opportunity to visit this restaurant twice but what can I say other than that it was flawless on both visits."", ""The first visit consisted of a steak tartar starter and a porter house t-bone steak special for a sharing main. Both were suggested and came highly recommend from our extremely charming waiter and we're both dishes we didnt even consider on first glance. To be honest he sealed the deal when he displayed the cut of meat to us before I final decision."", ""The next time we came was for a big band evening and once again I couldn't have asked for more. The food (a fillet steak main) was once again cooked to perfection and so tender that it took no effort to cut at all. The staff were exceptionally attentive and friendly."", 'I also describe it to my friends as my lucky restaurant as during the first visit we received word that my sister-in-law had given birth to my godson and my boyfriend proposed the night of the second.', ""We're coming back after the wedding and can't wait to show our family what all the fuss is about."", 'Thank you Boisdale! ']", November 2015,g186338-d2180904-r357542553,g186338-d2180904,[],[],5,22 March 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '7']]",[],Nekokama,Best restaurant ever!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r357542553-Boisdale_Canary_Wharf-London_England.html
570,,"[""Visited Saturday night with husband and daughter. We had a VIP table near the stage. Service was attentive from start to finish. Food was first class with our menu choices of carpaccio and baby haggis to start and slow cooked lamb and calves liver for main. Cheese board selection extensive and delicious. Cabaret was very good with songbooks from Sinatra and Nat King Cole. Great atmosphere and although a large restaurant it didn't feel overwhelming. Will definitely visit again. Whisky selection amazing. Well worth a visit.""]", January 2016,g186338-d2180904-r344028710,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,31 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '15'], ['thumbs-up-fill', '9']]","['London, United Kingdom']",Wooky61,Crooning and great food - a joy!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r344028710-Boisdale_Canary_Wharf-London_England.html
571,"['Dear 1221,', 'Thank you so much, what a lovely review. I do hope you will keep coming and hope to meet with you next time you visit! Please do ask for me when you arrive. ', 'Kind regards,', 'Elisabeth Rutt', 'General Manager']","['Great food, amazing service.', 'Went there many times and will always come back. Atmosphere is brilliant, very relaxed and the food is super delicious.']", January 2016,g186338-d2180904-r345056971,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,4 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '8'], ['thumbs-up-fill', '1']]",[],Laura G,Could ask for better!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r345056971-Boisdale_Canary_Wharf-London_England.html
572,"['Dear Maurice1808,', ""Thank you for writing a review. I'm really pleased you enjoyed the act and apologise for any delays you experienced. We have some great acts coming up that you may like, keep an eye out on our website for the details. I look forward to welcoming you back soon."", 'Kind regards,', 'Elisabeth Rutt']","[""This was our first visit to the Boisdale and we would certainly go again. We were lucky to see an Eagles tribute band who were quite entertaining. We had the set menu which was £40 a head including the entertainment, but obviously the drinks were extra and due to the expensive cocktails we had quite a hefty bill. Service was slow, but we didn't mind as we were going to be there until the band finished anyway."", 'One big pointer is get a table by the dance floor or you will feel ""out of it"".']", February 2016,g186338-d2180904-r345594266,g186338-d2180904,"['Value', 'Service', 'Food']","['20', '40', '30']",4,7 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '116'], ['thumbs-up-fill', '42']]","['Chigwell, United Kingdom']",Ruth F,Get a table by the stage,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r345594266-Boisdale_Canary_Wharf-London_England.html
573,"['Dear gmb57,', 'Thank you for reviewing us, I do hope you will come and try our restaurant and whisky bar on the second floor, with live music every night and 700 whiskies to sample, it is well worth a visit!', 'I hope to welcome you back soon,', 'Kind regards,', 'Elisabeth Rutt']","['A pleasant enough supper, wine better than the food tbh. And I am told the range of whisky is good, but regrettably with it being mid-week, whisky tasting was not possible. ', ""Something interesting happens upstairs I'm told...but after three glasses it's all gone a bit hazy...""]", August 2015,g186338-d2180904-r347118498,g186338-d2180904,"['Value', 'Service', 'Food']","['30', '40', '30']",4,12 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '76'], ['thumbs-up-fill', '34']]","['Barnsley, United Kingdom']",gmb57,"Business, always business",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r347118498-Boisdale_Canary_Wharf-London_England.html
574,"['Dear Jacqueline K,', ""Thank you for taking the time to review us. I'm really pleased you and your family enjoyed the evening. Our head chef was very happy with your comments on the steak too! We hope to see you all back again soon,"", 'Kind regards,', 'Elisabeth Rutt']","[""Me and my family ate here for my birthday, which was the Nat king Cole and Frank sinatra night. The food was excellent, the steak was cooked lovely. Best steak I've had! The entrainment it great. The restaurant had an olden day blues vibe. All in all a really good restaurant.""]", February 2016,g186338-d2180904-r347139547,g186338-d2180904,[],[],5,12 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '60'], ['thumbs-up-fill', '14']]","['London, United Kingdom']",jacquelinek167,Amazing ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r347139547-Boisdale_Canary_Wharf-London_England.html
575,"['Dear Sduke22,', ""Thank you for your lovely review! I'm so pleased that you enjoyed and look forward to welcoming you back to sample more Whisky and live music. We have some great acts coming up - all the details are on our website."", 'Kind regards,', 'Elisabeth Rutt', 'General Manager']","['Had a fantastic night. The food was exceptionally good, as was the vast selection of whiskey. The live band on Friday night were really good! Recommend!']", February 2016,g186338-d2180904-r347305110,g186338-d2180904,[],[],4,13 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '80'], ['thumbs-up-fill', '25']]",['Ockendon'],Sduke22,Great food and drink,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r347305110-Boisdale_Canary_Wharf-London_England.html
576,,"['Just fabulous.....wonderful ambience awaits you at Boisdales. Welcoming staff ....extensive Menu...can recommend the Haggis ,', 'Steak was superb.', 'Wines, cocktails ,slipped down a treat. Superb selection of wines. Attentive but not intrusive waiter ...cabaret was captivating ...jazz singer was amazing...sound of the great Ella F.', ' We had a wonderful evening. Thank you.']", February 2016,g186338-d2180904-r349784151,g186338-d2180904,[],[],4,21 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '60'], ['thumbs-up-fill', '27']]","['Greater London, United Kingdom']",Annie G,Classy ! Cocktails ! At Canary Wharf !,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r349784151-Boisdale_Canary_Wharf-London_England.html
577,,"[""Visited last Sunday on a two course Sunday lunch including a glass of prosecco and have to say it was the best roast beef I've had in a long time. Roast potatoes also amazingly good."", 'Service very good. Desserts excellent. Hope to go back as a Birthday treat.']", February 2016,g186338-d2180904-r348650074,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '40', '50']",4,17 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '15'], ['thumbs-up-fill', '12']]","['London, United Kingdom']",the0ldgirl,Great Sunday Lunch,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r348650074-Boisdale_Canary_Wharf-London_England.html
578,,"['Went there with a party of 6 - age range 21 - 85. Food was wonderful. Lobster/steak combo £25 was just superb. Dad had the haggis - said it was great - daughter had the burger - delicious. There is a grill bar and menu at 1st floor - we went to 2nd floor restaurant - at dusk lovely views over the lit trees at the Wharf. Just lovely.', ""Service, staff, food, attention to detail all first class. Beautiful bar with extensive range of whiskies. What's not to like."", 'London at its best.']", February 2016,g186338-d2180904-r349235693,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,19 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '39'], ['thumbs-up-fill', '21']]","['London, United Kingdom']",Trisha B,Absolutely Fabulous,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r349235693-Boisdale_Canary_Wharf-London_England.html
579,,['I have had the pleasure of visiting Boisdale several times and always been impressed by the food. Both the fillet and sirloin steaks were cooked excellently and various sides were all delicious. The whiskey bar is extensive and barman knowledgeable. Highly recommended'], February 2016,g186338-d2180904-r349413687,g186338-d2180904,[],[],5,20 February 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '67'], ['thumbs-up-fill', '33']]","['Thames Ditton, United Kingdom']",tomquirke,Excellent restaurant and whiskey bar,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r349413687-Boisdale_Canary_Wharf-London_England.html
580,,"[""Everything about Boisdale is elegant and charming. From the time you enter the restaurant, till you take your last bite of the cheese board - it's an experience of note!"", ""As a foodie, whiskey drinker and Jazz lover - this is my perfect nite out! Even more exciting if you're planning a gents nite out."", ""Be warned, it's not cheap!""]", September 2015,g186338-d2180904-r341151424,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '50', '50']",5,19 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '96'], ['thumbs-up-fill', '52']]","['Chertsey, United Kingdom']",Adrien P,Masterclass - but not for the faint of heart,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r341151424-Boisdale_Canary_Wharf-London_England.html
581,,"['Fabulous food with entertainment (extra) service crisp ,wines and cocktails fair value.Bustling even on week nights. Scottish salmon venison steaks salads Vegies and desserts all good']", October 2015,g186338-d2180904-r343182937,g186338-d2180904,[],[],5,27 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '298'], ['thumbs-up-fill', '92']]",['United Kingdom'],gordonm340,Best single malt selection outside Craigellichie,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r343182937-Boisdale_Canary_Wharf-London_England.html
582,,"[""I'm slightly mystified by Boisdale. I've been to the floor with the Grill restaurant (tarten carpet and nude photos) and with a bigger group to the main restaurant (big bar, treacle-slow service). The food is hit and miss but the location is great. It comes across as a great place for a lad's lunch - perhaps that's the aim. I wouldn't object to going again, but I don't think I would push for it. I can't comment on the jazz nights, but I do get the feeling that the main business is around this and similar events, rather than lunches (which is what I've been here for).""]", December 2015,g186338-d2180904-r341349385,g186338-d2180904,[],[],3,20 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '76'], ['thumbs-up-fill', '27']]","['London, United Kingdom']",Emer K,Slightly odd - good for groups,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r341349385-Boisdale_Canary_Wharf-London_England.html
583,,['Booked a table for 4 to see a margin Gaye and more tribute £30 per ticket no marvin Gaye covers sang'], January 2016,g186338-d2180904-r342126297,g186338-d2180904,[],[],3,23 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '9'], ['thumbs-up-fill', '30']]","['Los Angeles, California']",Gladysemanuell,Margin Gaye and more night tribute night with no margin Gayes songs not even one!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r342126297-Boisdale_Canary_Wharf-London_England.html
584,"['Dear youngpeteri.', ""Thank you for your review, I'm so pleased you enjoyed your first meal here! There are some fantastic acts coming up, as well as Burns celebrations at the end of January, all the details are on our website. "", 'We look forward to welcoming you back soon,', 'Elisabeth Rutt']","['Very lovely surprise, to discover Boisdale, very good food and lovely foot-tapping jazz - will definitely come again.']", November 2015,g186338-d2180904-r336733106,g186338-d2180904,[],[],4,2 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '67'], ['thumbs-up-fill', '31']]",['lineyoung@gmail.com'],youngpeteri,Good food and easy lunch jazz,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r336733106-Boisdale_Canary_Wharf-London_England.html
585,,"[""A Saturday night supper in the Terrace restaurant chosen on the basis of past experience of staying at the Lamb at Hindon (sadly no longer part of the stable). I attended with both my wife an son and we have to say be were treated like' royalty'. Nothing was too much, with the Maitre de giving us a personal tour showing both the Cigar room and also the main dinning area with the whiskey collection(heaven). We can't wait to come again and experience the supper room.""]", January 2016,g186338-d2180904-r337683579,g186338-d2180904,[],[],5,5 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '18'], ['thumbs-up-fill', '10']]","['Stone, United Kingdom']",Stone11M,a Saturday night experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r337683579-Boisdale_Canary_Wharf-London_England.html
586,,"['The bar on the ground floor is nice, the restaurant is not bad. There is a great selection of Whisky! I would love to check the 1946 Macallan, but too costly!!! ', 'Nice place for an afterwork drink or a romantic dinning.']", January 2016,g186338-d2180904-r341143943,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '40', '40']",4,19 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '16'], ['thumbs-up-fill', '17']]","['Shanghai, China']",sihongtravel,Nice environment and great selection of Whisky!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r341143943-Boisdale_Canary_Wharf-London_England.html
587,,"['We went there last week with my colleagues for our end of year dinner and I experienced something I have never seen before in a restaurant of this category.', ""The waiter arrived with several steaks and french fries but the portions of fries were clearly not enough. He distributed the plates in such a way that half the people in the table had their portions and the other half had nothing. I was over half of my steak and had already claimed my portion but had to claim it again so I could eat them with my steak. What he did left me speechless, he literally went to the other side of the table and without asking for permission he grabbed a plate from one of my colleagues to drop it by my plate. As I was finishing my steak he decided it was not enough to remove someone else's fries so he came to my side and attempted to take the plate out again and in the plate there were not more than 5 small fries!"", ""I had to ask him to keep the plate there as I hadn't finish my portion and told him I had never seen something like that and I didn't expect to see it in a restaurant like this one, but he didn't even apologized to me!"", ""Extremely rude service! I don't think I will ever go there again or recommend it to anyone else!""]", January 2016,g186338-d2180904-r342643633,g186338-d2180904,"['Value', 'Service', 'Food']","['30', '10', '20']",2,25 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '1']]","['London, United Kingdom']",Gabriel L,"Extremely rude service, never experienced anything like that!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r342643633-Boisdale_Canary_Wharf-London_England.html
588,,"['This was our 3rd year celebrating our Christmas Party, its really such a laugh and great fun. Frankie & Dean are brilliant and everyone is up dancing after the 2nd song!! Food is expensive for the portion size, but its very good. Service is wonderful and attentive and I just love the whole atmosphere of the bar and restaurant. A lot of people here didnt realise that there is another bar underneath the main restaurant, which has a lovely outdoor area with view over Canary Wharf.']", December 2015,g186338-d2180904-r342672396,g186338-d2180904,"['Value', 'Service', 'Food']","['30', '50', '50']",5,25 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '186'], ['thumbs-up-fill', '87']]","['Zurich, Switzerland']",tresadla,Christmas Party with Frankie & Dean - superb,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r342672396-Boisdale_Canary_Wharf-London_England.html
589,"['Dear stf02,', 'Thank you for your review. Our cocktail list is varied in price due to the premium sprits used, the starting point is £9.50 ranging up to £18.50. Please get in touch to arrange another visit to our bar, my email address is below. I hope to be able to show off our cocktails to you soon.', 'Kind regards,', 'Elisabeth', 'gm@boisdale-cw.co.uk']","[""This is a good looking bar but the cocktails are around £5 too expensive. The drinks average £15 - £17, they should be around the £12 mark. 1 Canada Square serves better cocktails at a more friendly price range. I don't mind paying for what I get, they just aren't good enough to warrant the cost.""]", December 2015,g186338-d2180904-r334782544,g186338-d2180904,"['Value', 'Service']","['20', '40']",3,24 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",stf02,Over-priced but okay-ish!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334782544-Boisdale_Canary_Wharf-London_England.html
590,,['Although slightly intimidating at first the restaurant was lovely and the service very good. Reasonably priced even with the steak option!! Not too busy and very enjoyable. The food was absolutely lovely - everyone left full and raved about their option!! '], January 2016,g186338-d2180904-r342921035,g186338-d2180904,[],[],4,26 January 2016,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '101'], ['thumbs-up-fill', '30']]","['London, United Kingdom']",293corinnef,Impressive,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r342921035-Boisdale_Canary_Wharf-London_England.html
591,"['Dear Lulamugs,', ""My sincere apologies that your experience wasn't pleasant or to our standard. Please get in touch with me to discuss your meal at your earliest convenience. "", 'Kind regards,', 'Elisabeth Rutt', 'gm@boisdale-cw.co.uk']","['Dined at CW Boisdale last Thursday with a friend for an impromptu dinner.', ""Ordered a Inferno Burger and a classic burger , had to order fries as they don't come with fries! And one glass of Chablis and a glass of Merlot. Bill came to £40 each."", ""I don't mind paying for good food- but the burger cam up cold- the bun was hard and the chips were soggy. More like pub food from weatherspoons. Normally I would complain and send it back - but the waiter looked like he couldn't be bothered to help and that we were lucky to get a table as walk ins during the Christmas period."", 'Safe to say I wont be going back in a rush. Way over priced for poor food.']", December 2015,g186338-d2180904-r333231228,g186338-d2180904,"['Value', 'Service', 'Food']","['10', '20', '20']",2,16 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '2']]","['London, United Kingdom']",Lulamugs,Not worth the money,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r333231228-Boisdale_Canary_Wharf-London_England.html
592,,"[""Visited here on Thursday night with my husband. The food was lovely and the atmosphere great, we didn't see the live music but the place was full. My husband had a cigar and whiskey in the Cigar lounge which he thoroughly enjoyed. ""]", December 2015,g186338-d2180904-r334070323,g186338-d2180904,[],[],4,20 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '10'], ['thumbs-up-fill', '7']]","['Stone, United Kingdom']",Jane F,Lovely! ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334070323-Boisdale_Canary_Wharf-London_England.html
593,,"[""This is the third time I have dined at boisdale Canary Wharf at it never stops giving. Staff were second to none, even when we asked to change the set menu for another menu just before ordering, they produced new and personalised menus within 10 minutes. Food was outstanding, entertainment fabulous and like I say, the staff are so accommodating, not to mention patient !! Can't wait to return in the not to distant future.""]", December 2015,g186338-d2180904-r334055268,g186338-d2180904,[],[],5,20 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '38'], ['thumbs-up-fill', '25']]","['Goring-on Thames, United Kingdom']",mattsW1168VQ,"Yet again, perfect !!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334055268-Boisdale_Canary_Wharf-London_England.html
594,,"['We booked at short notice & we\'re pleased to get a table for 2. It is a nice place & definetly has ""atmosphere"" in there, especially with live music on the top floor. The steak was very good but fries very ""McDonald\'s"". Also very basic for the price of £22 for steak & chips with nothing else on the plate. The extras we ordered was mushrooms & they were v good although hugely expensive at £9.50 a portion. Enjoyed our experience but could have got more value for money elsewhere. In short, only issue was price']", December 2015,g186338-d2180904-r334086000,g186338-d2180904,[],[],3,20 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '42'], ['thumbs-up-fill', '28']]","['Plymouth, United Kingdom']",Craig1967,Price versus Quality,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334086000-Boisdale_Canary_Wharf-London_England.html
595,"['Dear Boltac,', ""Thank you for your review, I'm so pleased you enjoyed your meal! We have some great acts coming up including Burns celebrations at the end of the month, all the details are on our website. I look forward to welcoming you back soon. "", 'Kind regards,', 'Elisabeth']","[' I went for a date and the band was a cameo of the blues brother', 'The musician were amazing', 'The food was good. ', 'A big choice of wine and whiskey ', 'Nice decor', 'Slightly on the expensive side.', 'Perfect to impress on a first date']", November 2015,g186338-d2180904-r334198022,g186338-d2180904,[],[],4,21 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '43'], ['thumbs-up-fill', '17']]","['London, United Kingdom']",Boltac,Good food amazing band,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334198022-Boisdale_Canary_Wharf-London_England.html
596,"['Dear Ghaza A,', 'Please get in touch to discuss your review with me. ', 'I hope to hear from you soon,', 'Kind regards,', 'Elisabeth Rutt', 'gm@boisdale-cw.co.uk']","['It was a present for me and was served the starter soup which had a hair see the photo for it. I couldnt stop laughing being in a place like Boisdale and after a couple of spoons of the soup I find a surprise HAIR. HA HA HA. I got put off and it was quietly replaced with another starter but yet they carried on serving the same soup to other Customers which I found really strange. The tables were too small so small that there was not enough space to leave anything other than the meal you were having.', 'The only good thing about the place was the view from where we were sitting. See photos.', 'If you are going to get drunk, just eat whatever comes to your table as you have money to waste than visit Boisdale.', 'Go Hair Soup only at Boisdale...']", December 2015,g186338-d2180904-r334229581,g186338-d2180904,"['Value', 'Service', 'Food']","['10', '10', '20']",1,21 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '34'], ['thumbs-up-fill', '47']]",[],666ghazaa,"Hair in Soup, Dirty Old Cutlery, Scruffy Staff & definitely not worth a Visit",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334229581-Boisdale_Canary_Wharf-London_England.html
597,"['Dear Pick_E_Diner,', ""Thank you very much for your review. As you mentioned December's run up to Christmas can be a very busy time for restaurants, this shouldn't have effected your experience,I am sorry the meal felt chaotic for you . Please do email me next time you are coming so I can make your reservation and return visit special for you."", 'Kind regards,', 'Elisabeth Rutt', 'gm@boisdale-cw.co.uk']","['Venue great for an entertaining evening', ""Pre dinner cocktails and G & T's poor....."", 'Food a little disappointing, which may be down to the numbers dining (it is pre-christmas)', 'Some side dishes lost into the ether......free ports to compensate.', 'Service was for the most part attentive and helpful.', 'Cheeseboard very good.', 'Entertainment ""Frank & Dean"" ..... made for a very enjoyable evening, which lifted final points given.']", December 2015,g186338-d2180904-r334372123,g186338-d2180904,[],[],4,22 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '138'], ['thumbs-up-fill', '80']]","['Aston Clinton, United Kingdom']",Pick_E_Diner,Fun venue .... but a little chaotic,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334372123-Boisdale_Canary_Wharf-London_England.html
598,"['Dear dkwilli,', ""Thank you very much for your review. I'm pleased you enjoyed the meal but sorry that the special offer on the website had finished and not been amended. We do try to keep our website as up to date as possible, I'm sorry that this side of the experience let you down. I do hope you'll visit us again and hope you will let me know when you are coming. "", 'Kind regards,', 'Elisabeth Rutt', 'gm@boisdale-cw.co.uk']","[""Dinner with Dean and Frank , food was pretty good and so was the wine . bit dissapointed that online there was a half price XO brandy by the glass and when I enquired at my table it was full price so on principle I didn't order it . As other people have said watch the bill !"", 'also one waiter in particular has a bad habit of pouring wine at a stupid rate just to sell more wine , attentive staff fine but by commission waiters not ', ""would go back I know there are more interesting themed evening's ahead. ""]", December 2015,g186338-d2180904-r334750637,g186338-d2180904,[],[],4,24 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '239'], ['thumbs-up-fill', '187']]","['Cirencester, United Kingdom']",dkwilli,"Dinner , live music , cigar ......perfect",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334750637-Boisdale_Canary_Wharf-London_England.html
599,"['Dear Mr Goodman,', 'I am so sad to hear this error ruined your otherwise pleasant lunch at Boisdale of Canary Wharf. This was a simple mistake that should never have happened, your food should have been ordered via our inclusive pricing but instead was charged at full price which then appeared on your bill. I do hope you will come back and give us another chance. Please do let me know if you wish to return so I can make arrangements for you.', 'Kind regards,', 'Elisabeth Rutt', 'gm@boisdale-cw.co.uk']","[""Excellent food and ambeince.However when the bill arrived we found we had been overcharged £220 yes that's right £220 for a party of 10.they appologised and changed bill but £220 is no small amount so I don't think I will return,plenty of restaurants to spend my money in."", 'Sent e-mail to restaurant but no response from management', 'Stephen Goodman']", December 2015,g186338-d2180904-r334682382,g186338-d2180904,"['Value', 'Service', 'Food']","['30', '40', '40']",4,23 December 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '80'], ['thumbs-up-fill', '28']]","['London, United Kingdom']",653stepheng653,Watch the bill,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r334682382-Boisdale_Canary_Wharf-London_England.html
600,,"[""Chose the Boisdale CW for my retirement luncheon, as I'd been there several times before for the music. Having made arrangements with Valerie before the event, I can't fault the service from the team. Great attention to detail, excellent food and a great location. All of my guests couldn't speak highly enough of their experience. Many thanks to all involved in my special day.""]", November 2015,g186338-d2180904-r329914188,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,30 November 2015,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '11'], ['thumbs-up-fill', '5']]","['Stotfold, Beds']",Pete2boogie,Private Dining,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r329914188-Boisdale_Canary_Wharf-London_England.html
