,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
96,,"['My husband and I had an afternoon tea, which was a gift from friends so we have no idea what the cost would have been. We thought the staff were very attentive and did their best to ensure we enjoyed this. The food was nice but I did think there should have been more savoury items, either a few more sandwiches or maybe a savoury scone. The fruit scones were lovely with plenty of cream and jam. Two pots of tea and three glasses of prosecco went down very nicely! Mini cakes ok but a bit uninspiring and the lounge was very basic, but overall a very pleasant couple of hours. Thanks to Andre for his good service.']",,g186338-d1386832-r458548106,g186338-d1386832,[],[],3,10 February 2017,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '3']]","['London, United Kingdom']",Carol F,Afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r458548106-Cinnamon_Restaurant_and_Bar-London_England.html
97,,"['Where to start?', ""Booked to have afternoon tea and arrived a little early to find they didn't have my booking! The waiter still managed to fit us in even thought they were fully booked. The team who looked after us were very polite and helpful. "", 'My one complaint would be that we had one sandwich (cut in to four) each and five cakes and a scone. Just a bit to much sweet stuff for my taste. The champagne cocktail was nice if a little small. ', 'A nice afternoon but think I will try somewhere else next time.']",,g186338-d1386832-r458675348,g186338-d1386832,[],[],3,11 February 2017,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '46'], ['thumbs-up-fill', '15']]",[],markpD9061CK,Afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r458675348-Cinnamon_Restaurant_and_Bar-London_England.html
98,,"[""Extremely poor service. There wasn't a single, notable issue but everything added up to result in a less than enjoyable evening. As we were shown to our table we were advised a pre-ordered bottle would be brought over. We waited quite a while for this and, during that time, were asked by 2 different waiters if we'd like to order drinks. "", ""I ordered calamari with roasted peppers for starter.....the calamari came with radishes; not a pepper in sight. The soup starter was slopped over the bowl as it was served and did not come with bread (interesting the word 'soup' is actually omitted from the menu!). "", ""We waited a long time between courses. At one point we were brought main courses meant for another table. I asked if someone could check how much longer we would have to wait for our mains. It seemed that person went off to the kitchen but didn't return to our table with an update or apology. Some time later our food arrived"", 'Overall, the food is quite good. But the staff are rather surly, the service somewhat shambolic and the atmosphere flat']", February 2017,g186338-d1386832-r461545811,g186338-d1386832,"['Value', 'Service', 'Food']","['20', '10', '30']",2,20 February 2017,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '30'], ['thumbs-up-fill', '11']]","['Malaga, Spain']",OnceRoundTheWorld,Spend your money elsewhere,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r461545811-Cinnamon_Restaurant_and_Bar-London_England.html
99,,"['I went here with my friend for afternoon tea, with a ticket bought through the app ""fever"". The staff was really friendly and welcoming in the lobby, but then they sent us up to floor 14. The staff there was kinda confused but they showed us to a table. It was only us on the whole floor, which was a bit weird. The food and drinks was amazing, but we never got any tea.']",,g186338-d1386832-r462468525,g186338-d1386832,"['Value', 'Service']","['30', '30']",3,24 February 2017,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '6'], ['thumbs-up-fill', '2']]",['Fredrikstad'],FridaSolheim,Afternoon tea without tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r462468525-Cinnamon_Restaurant_and_Bar-London_England.html
100,,"['We visited the Hilton Canary Wharf for Afternoon Tea using a Wowcher deal on a midweek day. Meet and greet was ponderous and initial service slow despite the fact that the restaurant was not that busy. The staff were nice and very courteous , and service did improve. The actual afternoon tea was tasty and well presented , but the portion sizes were small, the cake selection limited and only one smallish scone each - hence the average rating. Have had better teas than this.']",,g186338-d1386832-r425320528,g186338-d1386832,['Service'],['40'],3,5 October 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '257'], ['thumbs-up-fill', '105']]",['London'],Peter L,Afternoon Tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r425320528-Cinnamon_Restaurant_and_Bar-London_England.html
101,,"[""Booking made via phone, on arrival they didn't have our reservation."", 'Taken to Executive Lounge. Served by a receptionist not waitress. Tables not set for afternoon tea. No atmosphere, TV on wall, business men working on laptop. Chunky cheap coffee cups and plates. Tea bags not tea leaves, hot water taken from machine, not piping hot. Sandwiches arrived cold from a fridge, not fresh, fillings tasted like cheap sandwich fillers from a supermarket. A couple of cream cakes, very small, artificial cream. Two small scones, underside of scone wet, would suggest the scone was frozen and heated in microwave.', 'This is the worst afternoon tea I have ever had, you get better from a high street tea shop. Extremely disappointed as was a gift.']",,g186338-d1386832-r438015746,g186338-d1386832,"['Value', 'Service']","['10', '10']",1,17 November 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '7'], ['thumbs-up-fill', '7']]","['Epsom, United Kingdom']",Linda M,Awful Afternoon Tea Poor Service Dreadful Food Poor Service.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r438015746-Cinnamon_Restaurant_and_Bar-London_England.html
102,,"['Received a voucher as a present for this afternoon tea. We arrived there on the ground floor and after submitting the voucher we were told to go the 14th floor. ', ""The food in general was ok. Fruit Tart was lovely, Scone could have been better and it seems under baked. Sandwich was good but the chocolate cake was a bit heavy. Tea is normal tea bag but skinny latte was nice. Atmosphere wasn't good as it is in the executive lounge with normal hotel guests. The service was ok but staff is friendly."", ""I won't be going back again as I think the atmosphere wasn't suitable for an afternoon tea. ""]", November 2016,g186338-d1386832-r436858665,g186338-d1386832,[],[],3,13 November 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '49'], ['thumbs-up-fill', '12']]","['London, United Kingdom']",keenor,Afternoon Tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r436858665-Cinnamon_Restaurant_and_Bar-London_England.html
103,,"[""I'm sure this hotel is really lovely to stay, but we had an afternoon tea, and it was bad, the service was terrible , we had to ask for tea and coffee, the sandwiches were nice but equivalent to 4 slices of bread, when we asked for more they said we had to pay extra, I have been to different places for afternoon tea before, and,I Must say this was the worst I have had, the staff weren't that friendly , we arrived early and the sat us in the main resturant and when we said we were supposed to be on the 14 floor the manager said it was fully booked, my husband complained and they took us upstairs, surprise nobody in the resturant, completely discussing .""]",,g186338-d1386832-r416375051,g186338-d1386832,['Service'],['20'],3,9 September 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '39'], ['thumbs-up-fill', '15']]","['Benfleet, United Kingdom']",Kim M,Afternoon champagne tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r416375051-Cinnamon_Restaurant_and_Bar-London_England.html
104,,"['This is really tricky... Food quality and presentation is 4.5 starts but the service is -1 star... The main host named Leo, was the most unpleasant and rude person I have ever met. The whole experience was surreal, definitely not something you would expect from Hilton. We use, or rather used Hilton on regular basis, different cities and always service was immaculate. This time it was on the verge of being offensive. On the bright side the food was really tasty, plentiful and presented beautifully.', 'But sadly I will not be returning ever again.']", January 2017,g186338-d1386832-r450290934,g186338-d1386832,[],[],2,7 January 2017,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '17'], ['thumbs-up-fill', '4']]",['London'],izkant,Service horrible but the food was good,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r450290934-Cinnamon_Restaurant_and_Bar-London_England.html
105,,"['we received a voucher for afternoon tea, we waited 10 minutes to be seated it was empty, as did another couple, the table next to us waited asked for sandwiches when we arrived they were still waiting when we left it was a complete shambles awful service, all the crockery was dirty']",,g186338-d1386832-r423473624,g186338-d1386832,[],[],1,29 September 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '1']]",[],DanioD4,Awful,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r423473624-Cinnamon_Restaurant_and_Bar-London_England.html
106,,['Poor afternoon tea. Only one scone each few sandwiches and the cakes were miniscule. A ripoff we asked for more sandwiches and we and another table were told we had to pay extra!! We refused to pay extra.'],,g186338-d1386832-r438109025,g186338-d1386832,[],[],2,17 November 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '129'], ['thumbs-up-fill', '81']]","['Kings Langley, United Kingdom']",JohnHorley,Afternoon tea rip off,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r438109025-Cinnamon_Restaurant_and_Bar-London_England.html
107,,"[""We went for afternoon tea on the 14th floor, hotel seemed quite nice, but tea very disappointing. Very small sandwiches and tiny pieces of cake - and only one scone each!! Nothing was very tasty, and when we (and another couple) asked for more sandwiches we were told we would have to pay for them. We both said that everywhere else we've been for afternoon tea we were supplied with extra sandwiches, cakes etc free of charge, and eventually they agreed to give us more sandwiches without cost!! So all in all a very disappointing experience.""]",,g186338-d1386832-r444634121,g186338-d1386832,[],[],3,16 December 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '14'], ['thumbs-up-fill', '2']]","['Dunstable, United Kingdom']",Nova H,Disappointing afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r444634121-Cinnamon_Restaurant_and_Bar-London_England.html
108,,"['Normally, when I read reviews, I choose to ignore the negative comments as I understand everyone has different tastebuds. This is the first time I wish I actually believed everyone who said it was terrible.', ""From the moment we walked in, it wasn't great. The waitress served us a mocktail, we thought 'great start!' And the food arrived promptly. After waiting for atleast 20 minutes for our hot drinks, I finally went up to request tea (afternoon tea without tea is just bizarre). The waitress came around, no apologies, she merely asked what we wanted. Usually, they hand you a list of tea options, but she just asked what we wanted, so I just chose the English Breakfast tea as I didn't know what was on offer. The food was mediocre. Sandwiches tasted like the Supermarket ones, the festive treats were far from treats. The only thing that was tasty were the fresh scones. Seeing as there wasn't much food, we asked for another plate of sandwiches and scones, only to be told that would cost an extra £5 per plate! I've been to so many Afternoon Tea places and I've never been charged extra. This was quite shocking. All in all, very disappointing. Service was rubbish (the place was empty as well) and the food was worse. Avoid this place!""]", December 2016,g186338-d1386832-r443543918,g186338-d1386832,[],[],1,11 December 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '13'], ['thumbs-up-fill', '10']]",[],AfiaSattar,Disappointment,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r443543918-Cinnamon_Restaurant_and_Bar-London_England.html
109,,"['Firstly I would like to say I have stayed at a number of Hilton Hotels and have always found the Staff and Service very good.', 'However the Hilton Canary Wharf should be ashamed at how poor their Service is!!!', 'We arrived today for a special Afternoon Tea (Birthday) and it\'s hard to describe how bad the Service was. This treat?? Was booked months ago, on arrival at the cinnamon restaurant we were shown to our seats. There were 10 other people in the Restaurant at the time. There was 1 member of staff doing everything. 30mins after arriving a stand was put on the Table. there was no explanation of what was on the stand. There were tiny sandwiches, a small selection of tiny pastries and 2 Scones with cheese and chutney. The sandwich selection was seriously poor we and we asked if we could change 1 of the sandwiches to just a plain turkey without the cranberry and the response is hard to believe ""Are you sure???? The Chef is really busy it will take a long time???', 'Our Drinks arrived 30mins after the food ( after we chased 3 or 4 time, there was no milk on the table and the coffee was a costa coffee in a costa mug?? And it was cold!!! We had waited such a long time for drinks that the food had started to go stale!!!', 'There were no staff to raise our concerns too, in the end a member of staff did arrive and when we asked if it would be possible to get a Hot coffee, his response was abrupt and his tone was rude to say the least ""I\'m busy ask someone else. With this we decided to leave.', ""This afternoon Tea had been booked weeks in advance so it wasn't a last minute arrangement why were there inadequate staff? The staff in this restaurant seriously need training or retraining on how to treat Customers. An afternoon that should have been special was ruined by poor service and terrible food.""]",,g186338-d1386832-r443431608,g186338-d1386832,[],[],1,11 December 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '44'], ['thumbs-up-fill', '36']]","['Warwick, United Kingdom']",Warwick123456,Afternoon Tea Shocking - Hilton you should be ashamed!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r443431608-Cinnamon_Restaurant_and_Bar-London_England.html
110,,"['Party of 4 (2 Adults & 2 Teenager girls ( one celebrating her birthday) my friend booked a meal here thorough Groupon very good value Meal and a glass of wine, however she was telephoned in the morning to say that their was a large party in the restaurant and would it be alright to eat in the bar area ( we did receive a complimentary Bottle of Prosecco as a good will gesture). The service was welcoming and even though we arrived earlier their was no problem in eating Surf n Turf was excellent presented lovely. We also had a cocktail offer as a treat for my birthday from my friend', 'The only let down was, that my friend did say it was her daughters birthday when she spoke with the Hilton on the telephone, and it would have being a nice gesture to offer a Special Dessert treat for her', ' ( as do many restaurants now a days)', ' Overall we did have a lovely time and would recommend to our friends']",,g186338-d1386832-r416059060,g186338-d1386832,"['Value', 'Service']","['40', '40']",4,8 September 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '50'], ['thumbs-up-fill', '41']]",['doncaster'],alisongdoncaster,"Pleasant meal, lovely relaxed surroundings",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r416059060-Cinnamon_Restaurant_and_Bar-London_England.html
111,,"[""I was doing a lot of travelling and sat down to order and couldn't remember my room number. The staff made sure I was well looked after and sorted out my problem without once making me feel uncomfortable. The risotto was great with a super salad. Definitely will go back.""]", July 2016,g186338-d1386832-r398963968,g186338-d1386832,[],[],5,29 July 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '3']]",[],stew63lew,"Great food, excellent service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r398963968-Cinnamon_Restaurant_and_Bar-London_England.html
112,,"['Enjoyed a meal here on our last night in London and it exceeded our expectations.', ""Food couldn't be faulted and the service was great in the restaurant. It is located on the ground floor and has a quiet and relaxed atmosphere."", ""Prices are what you'd expect to pay in the local area near to the hotel. Didn't have one negative point about the evening.""]", January 2016,g186338-d1386832-r400723258,g186338-d1386832,[],[],5,3 August 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '107'], ['thumbs-up-fill', '40']]","['Seaham, United Kingdom']",mcarr88,Superb,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r400723258-Cinnamon_Restaurant_and_Bar-London_England.html
113,,"[""This was a Christmas Gift that we thoroughly enjoyed. We were initially alarmed to be told we'd have to pay £20 to park the car but when we explained that we were only coming for tea the management went out of their way to accommodate us. We had tea in the executive lounge so had a terrific view over the Thames""]",,g186338-d1386832-r409149436,g186338-d1386832,['Service'],['40'],4,23 August 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '14'], ['thumbs-up-fill', '7']]","['Felixstowe, United Kingdom']",Madeleine E,Cream Tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r409149436-Cinnamon_Restaurant_and_Bar-London_England.html
114,,"['Not impressed with the tea here. sandwiches very small triangles and only 4 each we asked for more but were told we would have to pay - not like the Hilton at Park Lane they offered you more free of charge and we of a much superior quality (see my review). The milk jug had a brownish mark inside and when my friend showed the waitress she just said ""well they are old and stained"" she did replace but not what you expect to be told. The scones were nice, but the cakes were just standard nothing special. we were offered more tea or coffee which was nice. The champagne took so long to come I think they went to France to tread the grapes!! When we finished and were ready to leave there was not one member of staff anywhere in sight. No very good service from a well known chain of hotels expected much better. Would I recommend or go there again No. Go to Park Lane 100 times better, maybe a little bit more expensive but not much more.']", August 2016,g186338-d1386832-r404094140,g186338-d1386832,[],[],2,11 August 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '8'], ['thumbs-up-fill', '15']]","['Epsom, United Kingdom']",holiday828,Afternoon Tea with chanpagne,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r404094140-Cinnamon_Restaurant_and_Bar-London_England.html
115,,"[""I purchased a Wowcher for Afternoon Tea for 2 at Cinnamon Restaurant and Bar at Hilton London Canary Wharf. Several hundred vouchers have been sold so I thought I would give it a try, though I wasn't expecting exceptional service or food but being the Hilton brand you think they would make an effort. I was not surprised."", ""Upon arrival we were served our champagne cocktail and later the Afternoon Tea stand arrived. The waitress put it on the table and walked off, didn't explain what was what and in fact didn't ask whether any of us had allergies when actually both of us have allergies. The stand wasn't attractive and just looked dull in presentation. The sandwiches were ok, but the scones were almost hard and disappointing. When the tea and coffee arrived I had to ask for milk, then when ordering a second coffee, the waitress forgot our order. There was only one other table so it wasn't busy at all, how could she forget?"", ""I enjoy Afternoon Teas but won't be returning for a Hilton Afternoon Tea because no effort is made and they let themselves down with the basics. We weren't even asked whether we were enjoying it or not, perhaps if they had then I may not have taken time to post this poor review.""]",,g186338-d1386832-r401814427,g186338-d1386832,['Service'],['20'],2,5 August 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '25'], ['thumbs-up-fill', '25']]","['London, United Kingdom']",Richard7721,Mediocre AFternoon Tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r401814427-Cinnamon_Restaurant_and_Bar-London_England.html
116,,"['This treat was a surprise Mothers Day gift from my son. We were ""greeted"" by the most miserable waitress who showed us to our table. She offered us tea or coffee (I had to ask twice for my pot of tea, which finally arrived about 45 mins later) The sandwich order came up, but although we specifically mentioned we didn\'t like smoked salmon, that was one of the fillings. When we pointed this out, another waitress said ""chef"" would make a replacement which also took about 45/50 minutes. The food was delicious, and great views of the Thames but overall was disappointing.']", August 2016,g186338-d1386832-r407223862,g186338-d1386832,"['Value', 'Service', 'Food']","['30', '10', '50']",3,18 August 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '47'], ['thumbs-up-fill', '22']]","['Portsmouth, United Kingdom']",Linda M,Champagne cocktail afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r407223862-Cinnamon_Restaurant_and_Bar-London_England.html
117,,['Food adequate but really stingy compared to other places. Service was shocking. Brought out tea with no milk and forgot our inclusive glass of champagne cocktail. Staff were extremely unwelcoming. Atmosphere non existent. So much nicer places to go.'],,g186338-d1386832-r411489581,g186338-d1386832,[],[],1,27 August 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '9'], ['thumbs-up-fill', '20']]","['Chelmsford, United Kingdom']",VHB550,Don't have afternoon tea there,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r411489581-Cinnamon_Restaurant_and_Bar-London_England.html
118,,"[""yesterday 30th august I took my daughter for her birthday to celebrate by having afternoon tea upon arrival we were greated by a jolly security man who told us which direction to follow. We went up to the desk to give our name and booking to the young lady only to be told that they had no booking for us naturally I became very upset with that as it was a birthday treat, I said that I had phoned weeks ago and booked us in she then went on to say that luckily they had a cancellation . The afternoon tea was nice and the staff serving it were friendly. My daughters partner phoned before we arrived because he wanted to ask for two glasses of pressco to be waiting for us but because they had mucked up the booking this didn't happen very dissapointed""]",,g186338-d1386832-r413013820,g186338-d1386832,[],[],3,31 August 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '1']]","['Essex, United Kingdom']",may738,Birthday afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r413013820-Cinnamon_Restaurant_and_Bar-London_England.html
119,,"['Popped in to the Hilton whilst watching the London Marathon for a Diet Coke, cost £3.50 for a small glass bottle!', ""Really no need for such ridiculous prices. Needless to say I'll never stay in a Hilton or go into one of its bars again."", 'There is a Tesco 2 minutes walk from here, you can go and buy 6 litres of Coke there and have some change for £3.50.']",,g186338-d1386832-r414239515,g186338-d1386832,[],[],1,3 September 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '8'], ['thumbs-up-fill', '6']]","['Cape Town Central, South Africa']",AbbasJones,Bar Rip Off,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r414239515-Cinnamon_Restaurant_and_Bar-London_England.html
120,,"['I booked the restaurant for the Thursday originally but we changed our mind and rebooked for the Saturday. Absolutely no problem changing the date on Thursday even though we had a voucher( you are supposed to give 48hrs notice). We were greeted very professional but it was also friendly. We were allow to choose where to sit. The service was excellent. The staff were very attentive and every time the wine glass got low they refilled it. The timing on the meal was very good. We did not feel rushed and we felt they left enough time between us finishing our course and clearing the table. The food was well presented ( see photos)', 'During the meal, there was a couple at the bar and the waiter was making cocktails. He was explaining what was in them and lots of snippets of information, he was very enthusiastic. ', 'Over all, we had an excellent meal and the service was excellent.', 'We would go again.']", July 2016,g186338-d1386832-r395191034,g186338-d1386832,[],[],5,21 July 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '4']]",['Croydon '],Dav3th3Rav3,A Belated Birthday meal. ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r395191034-Cinnamon_Restaurant_and_Bar-London_England.html
121,,"[""My daughter had purchased afternoon tea at the Hilton for Mother's Day gift. It stated on the voucher that this would be held in the Cinnamon Bar. However, on arrival, when we showed our voucher at the Cinnamon Bar, we were informed that afternoon tea was being served in the Executive Lounge on the 14th floor. This was no problem and we thought we may get some good views of London. On arrival on the 14th floor we had to wait a while to be seated. When seated we did not have a window view but this really was not a problem. The afternoon tea itself was of good quality and the champagne cocktail very nice. However, there was absolutely no atmosphere in the Executive Lounge. We had made an effort to dress up for the occasion of afternoon tea. Whilst dining, residents of the hotel wandered in and helped themselves to the buffet afternoon tea. The were dressed in track suit bottoms etc. It just felt that this experience was not at all special and we were just plonked in the middle of all the other guests. "", 'I was very disappointed in the whole experience as I am sure my daughter paid quite a lot of money for the afternoon tea. I would not recommend this to anyone else.']", May 2016,g186338-d1386832-r375051348,g186338-d1386832,"['Value', 'Service', 'Food']","['30', '30', '30']",3,21 May 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '2']]","['Romford, United Kingdom']",Jackie S,Afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r375051348-Cinnamon_Restaurant_and_Bar-London_England.html
122,,"['Had a lovely afternoon tea here. We decided to stay downstairs as we had our young child with us. ', 'Staff were very accommodating and cakes, sandwiches and scones were all delicious. ', 'Only down point was that we had to go down to the basement where the carpark was to go the the bathrooms.']", April 2016,g186338-d1386832-r369778767,g186338-d1386832,"['Value', 'Service', 'Food']","['40', '50', '40']",4,3 May 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '8']]","['London, United Kingdom']",lydia912446,Lovely and quiet,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r369778767-Cinnamon_Restaurant_and_Bar-London_England.html
123,,"['Visited the Hilton Hotel Canary Wharf for afternoon tea and even though we arrived an hour earlier than the time we had booked through groupon, we were directed to our table straight away!! We were greeted and looked after by a lovely, smiley waitress called Hanimcan. (Please do look out for her if your visiting) though all the working staff were very helpful and lovely! The atmosphere was warm and friendly. Afternoon tea was delicious and filling for two.. I would recommend to anyone visiting!! Enjoy.... Xx Elif']", May 2016,g186338-d1386832-r371070244,g186338-d1386832,[],[],5,8 May 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '1']]","['London, United Kingdom']",maviis2016,Afternoon Tea ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r371070244-Cinnamon_Restaurant_and_Bar-London_England.html
124,,"[""Would not recommend, was told at first we couldn't sit at a different table as it was not laid, even though another staff member said otherwise, we phoned up and requested no salad in sandwiches and there was a huge fuss made about it even though we called ahead and requested this, food was only positive""]", June 2016,g186338-d1386832-r378748863,g186338-d1386832,[],[],1,1 June 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '7'], ['thumbs-up-fill', '1']]",['london'],JH85RJ80,Disappointing,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r378748863-Cinnamon_Restaurant_and_Bar-London_England.html
125,,"['So this is the restaurant of the Hilton in Canary Wharf, I ate here simply because I bought a FEVER app voucher (3 course meal with bottle of wine for two for 44£). ', 'Food: ', ""It was really nicely presented but I thought the overall quality of the food didn't do justice to the Hilton, it felt like cheap quality food. It was nicely arranged on the plate but didn't taste anything spectacular: it was an average meal. "", 'I had the squid and mushroom for starters followed by the salmon for main. Everything was ok but simply not Hilton standards. ', 'Staff/Service: ', 'Our waitress was very kind and helped us when needed. The service was at the highest standards. The food arrived very fast also. ', 'Location/Atmosphere: ', 'We went on a Sunday evening and the place was deserted, clearly not that many people eat here as its part of the hotel. So no atmosphere even though they were showing the EURO 2016 football on a big screen. I was also disappointed with the view as it seemed we would have view on the docks but actually we had view on a side street with the DLR passing just above and making the entire table shake! ', 'On the other side, the tables are large, the chair comfortable, ... I like comfort. ', 'CONCLUSION: I WOULD NOT RECOMMEND AND WOULD NOT RETURN (unless you want a quick meal and your part of the hotel...)']", June 2016,g186338-d1386832-r382494809,g186338-d1386832,"['Value', 'Service', 'Food']","['30', '50', '30']",3,14 June 2016,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '453'], ['thumbs-up-fill', '249']]","['London, United Kingdom']",NicoDaBear,Aesthetically nice food but overall average.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r382494809-Cinnamon_Restaurant_and_Bar-London_England.html
