,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
147,,"['A few of us worked all day on a booth at Excel and headed out to dinner right afterwards. We didn’t have a reservation but managed to get a table right away. The service was very friendly. The seating is a quite comfortable and the menu quite extensive. The wine list is also quite extensive although a little pricey. ', 'We had a vegetarian and pescatarian plus two meat eaters. All of us were very happy with the whole dinner. ', 'The one slight flaw was that the smoke from the people smoking outside the front door was wafting in to our table all the time so we didn’t enjoy that at all. But the food and company made up for it!!']", April 2019,g186338-d15238588-r664533736,g186338-d15238588,[],[],4,7 April 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '337'], ['thumbs-up-fill', '129']]","['Bridgetown, Barbados']",NicholasK887,Good dinner for vegetarian and pescatarian ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r664533736-The_Ivy_Canary_Wharf-London_England.html
148,,"['Met here for drinks, having booked a table for supper. The staff were impeccable from the start. Quick to serve us with drinks, then to easily bring forward our supper reservation to a more convenient time for us.', 'Upstairs in the dining area, the young waiter looking after our table was excellent. Professional, courteous and extremely helpful. ', 'Now for the food.', 'Once ordered, we waited quite a while for three cold starters and one scallops, which, were cold on reaching our table!', 'It was rectified quickly though and the next plate was hot.', 'I couldn’t have my first choice of main as they had just sold the last one! (We were in early at seven o’clock) so I opted for lamb. My mistake I suppose. Asked for medium but, in my opinion, the middle was almost raw. It was mentioned to the very kind waiter as he took our plates away. The other three meals were received and enjoyed.', 'The scallops and lamb were removed from the bill, which wasn’t asked for by any of our party. Top marks for that. ', 'I would be inclined to try again here, definitely for drinks downstairs, and maybe on a night less busy? if this is at all possible in London? ', 'For me personally, there are far better places to eat , but I’m willing to hold my hand up and say it could have been the wrong choice on the night. ', 'As mentioned though, the staff were faultless, and as a frequent visitor to this city, that means a lot.']", April 2019,g186338-d15238588-r665847275,g186338-d15238588,[],[],3,13 April 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '3']]",[],Lizziegi,Impeccable Staff/mediocre food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r665847275-The_Ivy_Canary_Wharf-London_England.html
149,,"['A nice welcome, very good service, (slightly fell away towards the end of our lunch) but a nice place, good food and value, I will certainly recommend and return.']", April 2019,g186338-d15238588-r665950885,g186338-d15238588,[],[],5,13 April 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '14'], ['thumbs-up-fill', '5']]",['Canterbury'],MichaelP59,Better than ‘expected’...,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r665950885-The_Ivy_Canary_Wharf-London_England.html
150,,"['Perfect location, great menu and top service. Less pricy than you’ll expect!', 'Surprisingly busy already at 8am. It’s a must to book in advance.']", March 2019,g186338-d15238588-r658601075,g186338-d15238588,[],[],5,15 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '12'], ['thumbs-up-fill', '5']]",['london'],tonexi,Top place for a breakfast meeting,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r658601075-The_Ivy_Canary_Wharf-London_England.html
151,,['Food is always consistent and delicious! Great spot for breakfast and brunch in the Canary Wharf area.'], March 2019,g186338-d15238588-r660353315,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '50', '50']",5,22 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '29'], ['thumbs-up-fill', '37']]","['London, United Kingdom']",sommerhaustips,Great food!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r660353315-The_Ivy_Canary_Wharf-London_England.html
152,,"['I have been to this restaurant a number of times and I have to say the food is excellent every time. The only downside is that you will get treated according to your looks. whenever I have been smartly dressed, I have received excellent service. the last time I went I was disappointed to be given a table with a terrible view of construction and the worst service. I had to wait for ages to be served for my order and my food was not delivered as it was meant to. my bread came with my main meal and they forgot one item I ordered. hopefully this was an oversight but I doubt it very much. I will try again and amend the review the next time I go in jeans and trainers!']", February 2019,g186338-d15238588-r658178643,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '20', '50']",3,13 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '18'], ['thumbs-up-fill', '5']]","['London, United Kingdom']",honestyinreviews,"if you don't dress the part, expect poor service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r658178643-The_Ivy_Canary_Wharf-London_England.html
153,,"['I just read a review that has the same feeling I have.', 'I live nearby and go often there.', 'During weekends just for brunch after gym. I get a sit by the bar, the guys already', 'Know me it .Is easy. It is one of my favourites eggs bennedict, just loosing to Balthazar in Covent Garden.', 'Yesterday (12 March) it was my first time durink business day on breakfast / lunch time wearing gym clothes and this time I booked a table as I wanted to enjoy my time and do some work ( I was carrying my laptop with me). I do think the maitre could avoid be around so much. It made be feel that or I had to leave or I should keep ordering things to be sit there. There were plenty of tables available. And I should be able to order when I feel that I want to order. Even if everyone around are on suits. If I work from home and I want to sit in a nice environment I should be welcome. Most when I come often to the restaurant.', 'I would give excellent but Considering this behaviour and reading a review with same feeling I will keep 4 stars as it is for sure something to be improved.']", March 2019,g186338-d15238588-r658231971,g186338-d15238588,[],[],4,13 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '329'], ['thumbs-up-fill', '105']]","['Sao Paulo, SP']",AnaPiussi,My favourite - but lay attention how you dress up,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r658231971-The_Ivy_Canary_Wharf-London_England.html
154,,"[""Lovely elegant atmosphere to drink fancy drinks with friends! The G&T's were fantastic! Great atmosphere and perfect attentive service!""]", March 2019,g186338-d15238588-r658195726,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '50', '40']",5,13 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '162'], ['thumbs-up-fill', '31']]","['Greater London, United Kingdom']",JulieDsTravels,Gin & Tonic with Friends,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r658195726-The_Ivy_Canary_Wharf-London_England.html
155,,"[""I went this place last month, everything was superb food was delicious I ordered steak it was cook what I expected also service was effective only one thing I did't like it was very noisy""]", February 2019,g186338-d15238588-r659184837,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '40', '40']",4,18 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '2'], ['thumbs-up-fill', '1']]",[],elizabethlauerman,Lovely food and service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r659184837-The_Ivy_Canary_Wharf-London_England.html
156,,"['Occasion: Pre-bridal celebration lunch for my best friend.', ""I visited The Ivy in London Bridge last August for a friend's birthday lunch and the service was terrible. I wasn't too keen on the idea of eating at The Ivy again after that experience but my friends really wanted to go as they had never been, so I agreed to give it one last try. "", 'I Just want to say a big THANK YOU to The Ivy Canary Wharf staff, in particular, Fillipo who looked after us the entire time while we were there and also Alex, the manager. They were both very welcoming, polite and kind. Honestly, the service overall was a 10/10 and me and the girls all agreed on this! ', 'Thank you very much for the excellent service you provided Filipo and Alex!']", March 2019,g186338-d15238588-r659256034,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '50', '30']",5,18 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '3'], ['thumbs-up-fill', '1']]","['London, United Kingdom']",Lolaally,Late Lunch with my girls for a Bridal Celebration,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r659256034-The_Ivy_Canary_Wharf-London_England.html
157,,"['We had a warm greeting from the reception staff who took as to our table on the first floor, from which we had an extraordinary view of canary wharf. Our waitress Sabrina provided us with a high level of service, helping as with any queries we had. As the restaurant is located in canary wharf their are a lot of businesses guest meaning the atmosphere was peaceful and our waitress had the time to go the extra mile with us. Thank you so much for making our night. ', 'P.s My favorite touch was still providing us with water after we had paid the bill at which point most people would stop looking after you but she truly looked after us from start to finish.']", February 2019,g186338-d15238588-r659936458,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,20 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '3'], ['thumbs-up-fill', '1']]","['London, United Kingdom']",NicolasSteven,"Amazing surroundings, Tasty food and Excellent service",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r659936458-The_Ivy_Canary_Wharf-London_England.html
158,,"['Met son Chris for an early evening meal after an interesting walk via the docklands museum and a little bit of tropical rain forest. Warmly welcomed and straight to a tablr overlooking the grassy square that reminded me a bit of union square in San Francisco.', 'Had the appetisers rather than starters - what a great choice. Big bowl of matchstick thin utterly tasty zucchini fries with a dipping sauce, some lovely bread and some Moorish truffle aranchini - well enough for 3. ', ""Chris had the roast chicken and he loved its crispy coating. My steak tartare was as good as I've had outside France. When will british restaurants allow us to mix it ourselves?"", 'Great meal, great service - will definitely go again.']", March 2019,g186338-d15238588-r659482089,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,19 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '639'], ['thumbs-up-fill', '233']]","['London, United Kingdom']",swpratt,everything cooked so well......,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r659482089-The_Ivy_Canary_Wharf-London_England.html
159,,['Nice food. Lovely lager. Crab and salmon to start and a perfect medium cooked sirloin. Good value. 2 Nice bottle of wine at a reasonable price. Just shy of half a G for 7 people and a few lunchtime drinks. Waiters/esses are really helpful and nice. '], February 2019,g186338-d15238588-r654132029,g186338-d15238588,[],[],4,22 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '52'], ['thumbs-up-fill', '28']]","['London, United Kingdom']",mr_h_pinner,Business lunch,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r654132029-The_Ivy_Canary_Wharf-London_England.html
160,,"['Great location and venue with excellent,professional friendly service but frankly the food was just not special. This is not fine dining but an upmarket chain. No specials, no real flair or anything different or exciting on the menu, which does not vary. For the money you could spend your cash more wisely.']", March 2019,g186338-d15238588-r658108440,g186338-d15238588,[],[],3,12 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '145'], ['thumbs-up-fill', '43']]","['London, United Kingdom']",simon p,Not what I had expcted,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r658108440-The_Ivy_Canary_Wharf-London_England.html
161,,"[""I've been to this restuarant a number of times now and whilst the food is consisently good, the service is consistently bad. It's just so unnecessarily sloppy and it really lets this place down."", ""Waiting staff don't seem particularly well briefed on any aspect of the menu, and the more senior staff just flit around without actually paying any attention to the needs of their guests. "", ""As an example, each time I've been someone in my party has had to ask for wine to be topped up several times. Last night my party had to ask 5 times and also had to wave pretty frantically to get the attention of someone - anyone. The table next to us had a similar experience."", ""The reality is that i'll probably go back as the food is good and the setting lovely but they really need to up their game service wise - it's not a patch on the original.""]", March 2019,g186338-d15238588-r659824615,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '10', '40']",3,20 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '35'], ['thumbs-up-fill', '21']]",[],Jojobm,"Food consistently good, service consistently bad",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r659824615-The_Ivy_Canary_Wharf-London_England.html
162,,"['We visited the Ivy initially just for a drink and then decided to eat, we had not booked and so there were no tables left in the restaurant, we were however able to eat at our table in the bar. Good choice of cocktails and beer and a really good offer on food. Prices were reasonable and the food was delicious. Lovely décor and excellent service, would recommend.']", February 2019,g186338-d15238588-r655056878,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '50', '40']",4,26 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '68'], ['thumbs-up-fill', '89']]","['Surrey, United Kingdom']",SusanS569,Lovely evening,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r655056878-The_Ivy_Canary_Wharf-London_England.html
163,,"[""First the positives - it's clear a lot of money has been spent on the fit out of this restaurant. The layout and ambience (French retro-chic) are great and it's an enjoyable experience to eat here."", 'Unfortunately, however, the food did not live up to expectations or the fit out. I had a cheese omelette and some toast on the side. The omelette was very over-cooked - picture the consistency of an executive stress toy - and the toast was very small and pretty uninspiring.', ""That said, I'd still go back as I've had good experiences at other Ivys and I presume it was a one-off.""]", February 2019,g186338-d15238588-r655107768,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '40', '30']",3,26 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '225'], ['thumbs-up-fill', '115']]","['London, United Kingdom']",Londontripadviser,"Lovely ambience, but more attention needed on the food",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r655107768-The_Ivy_Canary_Wharf-London_England.html
164,,"['I recently went to The Ivy in Blackheath and then again yesterday in Canary Wharf. Whilst the food was excellent and tasty and fresh in the Blackheath location, the food was of poor quality and tasteless in Canary Wharf which was rather disappointing. ', 'The setting and design is great in both locations. ', 'I would love to go back to the Blackheath location but probably find another alternative Restaurant in Canary wharf.']", February 2019,g186338-d15238588-r655375748,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '40', '20']",3,28 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1']]",[],Susannelcp20,Locations differ significantly in quality of food,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r655375748-The_Ivy_Canary_Wharf-London_England.html
165,,"[""The location of the Ivy in the Park in Canary Wharf is fantastic with outside seating too. The menu is great and reasonably priced and the bar is luxurious. Food is good and there's a good cocktail and wine list. There's a good 'buzz' in the restaurant and bar and the staff are helpful and attentive. I've already booked again for March.""]", February 2019,g186338-d15238588-r656510141,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '40', '40']",5,5 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '36'], ['thumbs-up-fill', '12']]","['London, United Kingdom']",diner212015,A special lunch with friends on a Saturday,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r656510141-The_Ivy_Canary_Wharf-London_England.html
166,,"['Ambience in this place was amazing it was so relaxing.', 'I had breakfast with friends. I had scrambled eggs and lobster and it was huge. I never had lunch because it was so filling. My friends had scrambled eggs and salmon and the other had an English breakfast and we was all satisfied.', 'I paid £20 for my breakfast which is actually quite expensive but as I don’t do it everyday I don’t mind. I will certainly be going it again.']", March 2019,g186338-d15238588-r655692277,g186338-d15238588,[],[],4,1 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '35'], ['thumbs-up-fill', '23']]","['Orpington, United Kingdom']",Nicole F,Breakfast for a queen,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r655692277-The_Ivy_Canary_Wharf-London_England.html
167,,['We had an excellent dinner with our friends here the other Saturday night and it was well worth it the food & service was very good they even had a DJ playing some nice tunes not to loud as well '], February 2019,g186338-d15238588-r655437681,g186338-d15238588,[],[],5,28 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '54'], ['thumbs-up-fill', '18']]","['London, United Kingdom']",thornekevin2,Saturday night out ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r655437681-The_Ivy_Canary_Wharf-London_England.html
168,,"['This Place is mesmerising inside out . The actual sustainable building is piece of art itself and inside is amazing colonial gardens style deluxe . Very easy to access from everywhere you can missed it the only lower building in Canada Place Gardens standing alone amongst the skyscrapers around . Best parking solution is under Waitrose and you’ll get the 3 hours free when for £10 spend but you need to verify you parking tickets at the Waitrose till until 9 pm . The atmosphere in Ivy is always good vibes and luxurious because of the many plants all around and many vintage decorations it feels so posh but cozy. The balconies with the lush green all around and the second floor are spectacular. The views around are 180 of skyscrapers and you can miss the beauty of it in the evenings or daytime .', 'We when there twice since they opened for lunch and dinner now we plan for Sunday breakfast brunch on the balconies!', 'The food is one of the best in town and for Canary Wharf is my Top 1 ! ', 'Portions are bigger then all other posh restaurant ! everything is absolutely delicious all the meals are with fancy presentation but easy to eat and enjoy. ', 'We love the chicken dishes and the fish dishes. All the salads and vegetarian options are delicious too . It’s easy to taste the proper organic ingredients and top quality special produce ! ', 'Wine list is amazing very big selection very special wines. Cocktails are delish classics with a twist which you will not get anywhere else. We love the Cosmo and Margaritas which sounds old fashion but they have put a spin on it and taste amazing! ', 'Service and staff are the Best in Canary Wharf! Top professionals superb trained and so efficient in what they do that is absolute pleasure to be served by so friendly fast thinking beautifully people ! ', 'Prices ££ are the usual for this kind of place but totally good value for money ! ', 'Best place for any kind of celebrations and occasions ! ', 'Good for Brunches much with the children especially in the garden when the weather is good ! ', 'Go enjoy and make a happy memories ❤️', 'You’ll get more then you expected for sure! ']", March 2019,g186338-d15238588-r657800412,g186338-d15238588,[],[],5,11 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '118'], ['thumbs-up-fill', '160']]","['Berlin, Germany']",blajevaina,Best Gourmet deluxe In Canary Wharf ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r657800412-The_Ivy_Canary_Wharf-London_England.html
169,,"['Just celebrated birthday lunch here today - we are 2 women in our 60’s - the service couldn’t have been better - incredibly welcoming, lovely table and very informative and friendly. The food was just great - we shared a huge portion of crispy fried courgettes with the house gin and tonic - perfect - I had chicken Milanese with Parmesan/truffle chips (ny partner had duck salad - main course portion), we shared chocolate bombe (beautifully served) - everything was just delicious........ the decor was gorgeous, the bill was good value - what’s not to like? We weill be back and recommending to all our friends - thank you so much to everyone at Canary Wharf for making our lunch truly memorable']", March 2019,g186338-d15238588-r657853021,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,11 March 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '1']]","['Reykjavik, Iceland']",Susan B,Fabulous on every level!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r657853021-The_Ivy_Canary_Wharf-London_England.html
170,,"['I called to book in the morning they said it fully booked ! We said let’s try our chance and go ! When we went we found a table I don’t understand why they have said no in the morning! ', 'The food was nice and the atmosphere as well ! The desert wasn’t that great! The bombe chocolat was too hard to break! ', 'Hope next time will be better ! ']", February 2019,g186338-d15238588-r651299520,g186338-d15238588,[],[],3,10 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '34'], ['thumbs-up-fill', '1']]","['London, United Kingdom']",sanou65,Nice dinner,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r651299520-The_Ivy_Canary_Wharf-London_England.html
171,,"[""firstly we went there for breakfast to start my birthday celebration. when we arrived at the restaurant they tell us that fried eggs will not be available so ok fine. we chose our food and after 10 minutes they tell us they are having problems with their gas so they are not able to give us what we ordered so we have to order something else. few minutes later they said that's not available as well by this time my kids and myself and hubby are starving. they basically ruined what was meant to be a special day for the family and although they have not charged us for the food and made me pay for the drinks is ridiculous. I went there intending to eat good food and treat the family for my birthday not to have just drinks. if they would have been honest from the beginning and told us the truth we would have gone somewhere else to eat and not have our day ruined and made us pay for service we didn't want in the first place. we were conned into staying there to spend money and waste time that was suppose to be spent happily with my family.!!! Its the most ridiculous place and worst customer service iv ever been to in my life never ever going back there ever""]", February 2019,g186338-d15238588-r654064075,g186338-d15238588,"['Value', 'Service', 'Food']","['10', '10', '10']",1,22 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '2']]",[],JingJing21,worst restaurant iv ever been to,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r654064075-The_Ivy_Canary_Wharf-London_England.html
172,,"['Finally an awesome place for brunch in this area .. great food and cozy ambience . ', 'Been here few times now and have taken friends .. we all loved it . ', 'Ordered egg royal , truffle chicken sandwich , halloumi sandwich and pancake .. all was great ']", February 2019,g186338-d15238588-r651778348,g186338-d15238588,[],[],5,12 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '18'], ['thumbs-up-fill', '5']]",[],Pulaq P,One of best in east London / Canary Wharf for brunch ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r651778348-The_Ivy_Canary_Wharf-London_England.html
173,,"['We booked before Christmas for a January lunch reservation. I would highly recommend that you check for availability as I saw people being turned away.', 'The menu was varied and there were dishes for all dietary requirements. The staff were fantastic and were on hand to help with any queries.', 'I opted for the Vegan menu and the dishes all looked tempting. I think next time, I may choose a fish dish as they looked so tempting.', 'My colleagues and I spent around 90 minutes at the restaurant. A colleague ordered the Apple Tatin which took 15 minutes to arrive and looked amazing. The chocolate Bombes were pretty cool; a bit of theatre for Instagram!', ""Sitting outside when it's a bit warmer would be lovely too. I highly recommend this restaurant to you and know I will be back very soon.""]", January 2019,g186338-d15238588-r651479518,g186338-d15238588,"['Service', 'Food']","['50', '50']",5,11 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '411'], ['thumbs-up-fill', '171']]","['Burnham-on-Crouch, United Kingdom']",ClareMcK,Fantastic lunch!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r651479518-The_Ivy_Canary_Wharf-London_England.html
174,,['I came to the ivy in the park with old school friends for a good catch up. Running late I rang ahead and they reassured it wasn’t a problem. The place is lovely and well done. One of our party is vegan she was pleased with the amount of choice on the menu and said her food was amazing. Likewise was mine. Will Defo be a new favourite spot'], February 2019,g186338-d15238588-r652789429,g186338-d15238588,[],[],5,16 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '5'], ['thumbs-up-fill', '5']]",['uk'],leah h,A really lovely evening,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r652789429-The_Ivy_Canary_Wharf-London_England.html
175,,"[""This restaurant is a very welcome addition to those that can be found in the Canary Whatf area. I have been a resident of the area for many years and I have seen many of the large chain restaurants start off well and then degenerate. Let's hope this restaurant doesn't go the same way. The food and service were both excellent.""]", January 2019,g186338-d15238588-r652572428,g186338-d15238588,[],[],5,15 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '2']]",[],Jay M,Excellent - truly!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r652572428-The_Ivy_Canary_Wharf-London_England.html
176,,"['We hebben hier fantastisch lekker gegeten.', 'De bediening is ook heel professioneel en vriendelijk.', 'We komen zeker terug.', 'We had a fantastic meal here. It was so good we returned after only 2 days.', 'Service is immaculate and very friendly.', 'We’ll be back!']", January 2019,g186338-d15238588-r651991145,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,13 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '8']]","['Zwijndrecht, Belgium']",Brommerke11,Geweldig restaurant,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r651991145-The_Ivy_Canary_Wharf-London_England.html
177,,"[""Myself and my partner are frequent visitors here, whether it's for Valentines Day or for date night, The Ivy continuously offers wonderful food and great wine in a beautiful setting. The wait staff are always incredibly attentive and friendly even on the busiest of nights. "", ""The prices aren't extortionate and the experience as a whole is perfect!""]", February 2019,g186338-d15238588-r653171182,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,18 February 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '10'], ['thumbs-up-fill', '4']]","['London, United Kingdom']",Fredericka F,Always outstanding,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r653171182-The_Ivy_Canary_Wharf-London_England.html
